Poet writer,Poet Name
صبح ہوتے وہ بناگوش آج یاد آیا مجھے ; جو گرا دامن پہ آنسو گوہر یک دانہ تھا,مير تقی میر
شب فروغ بزم کا باعث ہوا تھا حسن دوست ; شمع کا جلوہ غبار دیدۂ پروانہ تھا,مير تقی میر
رات اس کی چشم میگوں خواب میں دیکھی تھی میں ; صبح سوتے سے اٹھا تو سامنے پیمانہ تھا,مير تقی میر
رحم کچھ پیدا کیا شاید کہ اس بے رحم نے ; گوش اس کا شب ادھر تا آخر افسانہ تھا,مير تقی میر
میرؔ بھی کیا مست طافح تھا شراب عشق کا ; لب پہ عاشق کے ہمیشہ نعرۂ مستانہ تھا,مير تقی میر
تاب دل صرف جدائی ہو چکی ; یعنی طاقت آزمائی ہو چکی,مير تقی میر
چھوٹتا کب ہے اسیر خوش زباں ; جیتے جی اپنی رہائی ہو چکی,مير تقی میر
آگے ہو مسجد کے نکلی اس کی راہ ; شیخ سے اب پارسائی ہو چکی,مير تقی میر
درمیاں ایسا نہیں اب آئینہ ; میرے اس کے اب صفائی ہو چکی,مير تقی میر
ایک بوسہ مانگتے لڑنے لگے ; اتنے ہی میں آشنائی ہو چکی,مير تقی میر
بیچ میں ہم ہی نہ ہوں تو لطف کیا ; رحم کر اب بے وفائی ہو چکی,مير تقی میر
آج پھر تھا بے حمیت میرؔ واں ; کل لڑائی سی لڑائی ہو چکی,مير تقی میر
رات پیاسا تھا میرے لوہو کا ; ہوں دوانہ ترے سگ کو کا,مير تقی میر
شعلۂ آہ جوں توں اب مجھ کو ; فکر ہے اپنے ہر بن مو کا,مير تقی میر
ہے مرے یار کی مسوں کا رشک ; کشتہ ہوں سبزۂ لب جو کا,مير تقی میر
بوسہ دینا مجھے نہ کر موقوف ; ہے وظیفہ یہی دعا گو کا,مير تقی میر
میں نے تلوار سے ہرن مارے ; عشق کر تیری چشم و ابرو کا,مير تقی میر
شور قلقل کے ہوتی تھی مانع ; ریش قاضی پہ رات میں تھوکا,مير تقی میر
عطر آگیں ہے باد صبح مگر ; کھل گیا پیچ زلف خوشبو کا,مير تقی میر
ایک دو ہوں تو سحر چشم کہوں ; کارخانہ ہے واں تو جادو کا,مير تقی میر
میرؔ ہر چند میں نے چاہا لیک ; نہ چھپا عشق طفل بد خو کا,مير تقی میر
نام اس کا لیا ادھر اودھر ; اڑ گیا رنگ ہی مرے رو کا,مير تقی میر
موے سہتے سہتے جفا کاریاں ; کوئی ہم سے سیکھے وفاداریاں,مير تقی میر
ہماری تو گزری اسی طور عمر ; یہی نالہ کرنا یہی زاریاں,مير تقی میر
فرشتہ جہاں کام کرتا نہ تھا ; مری آہ نے برچھیاں ماریاں,مير تقی میر
گیا جان سے اک جہاں لے کے شوخ ; نہ تجھ سے گئیں یہ دل آزاریاں,مير تقی میر
کہاں تک یہ تکلیف ما لا یطاق ; ہوئیں مدتوں ناز برداریاں,مير تقی میر
خط و کاکل و زلف و انداز و ناز ; ہوئیں دام رہ صد گرفتاریاں,مير تقی میر
کیا درد و غم نے مجھے ناامید ; کہ مجنوں کو یہ ہی تھیں بیماریاں,مير تقی میر
تری آشنائی سے ہی حد ہوئی ; بہت کی تھیں دنیا میں ہم یاریاں,مير تقی میر
نہ بھائی ہماری تو قدرت نہیں ; کھنچیں میرؔ تجھ سے ہی یہ خواریاں,مير تقی میر
گزر جان سے اور ڈر کچھ نہیں ; رہ عشق میں پھر خطر کچھ نہیں,مير تقی میر
ہے اب کام دل جس پہ موقوف تو ; وہ نالہ کہ جس میں اثر کچھ نہیں,مير تقی میر
ہوا مائل اس سرو کا دل مرا ; بجز جور جس سے ثمر کچھ نہیں,مير تقی میر
نہ کر اپنے محووں کا ہرگز سراغ ; گئے گزرے بس اب خبر کچھ نہیں,مير تقی میر
تری ہو چکی خشک مژگاں کی سب ; لہو اب جگر میں مگر کچھ نہیں,مير تقی میر
حیا سے نہیں پشت پا پر وہ چشم ; مرا حال مد نظر کچھ نہیں,مير تقی میر
کروں کیونکے انکار عشق آہ میں ; یہ رونا بھلا کیا ہے گر کچھ نہیں,مير تقی میر
کمر اس کی رشک رگ جاں ہے میرؔ ; غرض اس سے باریک تر کچھ نہیں,مير تقی میر
بھلا ہوگا کچھ اک احوال اس سے یا برا ہوگا ; مآل اپنا ترے غم میں خدا جانے کہ کیا ہوگا,مير تقی میر
تفحص فائدہ ناصح تدارک تجھ سے کیا ہوگا ; وہی پاوے گا میرا درد دل جس کا لگا ہوگا,مير تقی میر
کسو کو شوق یا رب بیش اس سے اور کیا ہوگا ; قلم ہاتھ آ گئی ہوگی تو سو سو خط لکھا ہوگا,مير تقی میر
دکانیں حسن کی آگے ترے تختہ ہوئی ہوں گی ; جو تو بازار میں ہوگا تو یوسف کب بکا ہوگا,مير تقی میر
معیشت ہم فقیروں کی سی اخوان زماں سے کر ; کوئی گالی بھی دے تو کہہ بھلا بھائی بھلا ہوگا,مير تقی میر
خیال اس بے وفا کا ہم نشیں اتنا نہیں اچھا ; گماں رکھتے تھے ہم بھی یہ کہ ہم سے آشنا ہوگا,مير تقی میر
قیامت کر کے اب تعبیر جس کو کرتی ہے خلقت ; وہ اس کوچے میں اک آشوب سا شاید ہوا ہوگا,مير تقی میر
عجب کیا ہے ہلاک عشق میں فرہاد و مجنوں کے ; محبت روگ ہے کوئی کہ کم اس سے جیا ہوگا,مير تقی میر
نہ ہو کیوں غیرت گلزار وہ کوچہ خدا جانے ; لہو اس خاک پر کن کن عزیزوں کا گرا ہوگا,مير تقی میر
بہت ہم سایے اس گلشن کے زنجیری رہا ہوں میں ; کبھو تم نے بھی میرا شور نالوں کا سنا ہوگا,مير تقی میر
نہیں جز عرش جاگا راہ میں لینے کو دم اس کے ; قفس سے تن کے مرغ روح میرا جب رہا ہوگا,مير تقی میر
کہیں ہیں میرؔ کو مارا گیا شب اس کے کوچے میں ; کہیں وحشت میں شاید بیٹھے بیٹھے اٹھ گیا ہوگا,مير تقی میر
دزدیدہ نگہ کرنا پھر آنکھ ملانا بھی ; اس لوٹتے دامن کو پاس آ کے اٹھانا بھی,مير تقی میر
پامالی عاشق کو منظور رکھے جانا ; پھر چال کڈھب چلنا ٹھوکر نہ لگانا بھی,مير تقی میر
برقع کو اٹھا دینا پر آدھے ہی چہرے سے ; کیا منہ کو چھپانا بھی کچھ جھمکی دکھانا بھی,مير تقی میر
دیکھ آنکھیں مری نیچی اک مارنا پتھر بھی ; ظاہر میں ستانا بھی پردے میں جتانا بھی,مير تقی میر
صحبت ہے یہ ویسی ہی اے جان کی آسائش ; ساتھ آن کے سونا بھی پھر منہ کو چھپانا بھی,مير تقی میر
کیا مرے آنے پہ تو اے بت مغرور گیا ; کبھی اس راہ سے نکلا تو تجھے گھور گیا,مير تقی میر
لے گیا صبح کے نزدیک مجھے خواب اے وائے ; آنکھ اس وقت کھلی قافلہ جب دور گیا,مير تقی میر
گور سے نالے نہیں اٹھتے تو نے اگتی ہے ; جی گیا پر نہ ہمارا سر پر شور گیا,مير تقی میر
چشم خوں بستہ سے کل رات لہو پھر ٹپکا ; ہم نے جانا تھا کہ بس اب تو یہ ناسور گیا,مير تقی میر
ناتواں ہم ہیں کہ ہیں خاک گلی کی اس کی ; اب تو بے طاقتی سے دل کا بھی مقدور گیا,مير تقی میر
لے کہیں منہ پہ نقاب اپنے کہ اے غیرت صبح ; شمع کے چہرۂ رخشاں سے تو اب نور گیا,مير تقی میر
نالۂ میرؔ نہیں رات سے سنتے ہم لوگ ; کیا ترے کوچے سے اے شوخ وہ رنجور گیا,مير تقی میر
ہم بھی پھرتے ہیں یک حشم لے کر ; دستۂ داغ و فوج غم لے کر,مير تقی میر
دست کش نالہ پیش رو گریہ ; آہ چلتی ہے یاں علم لے کر,مير تقی میر
مرگ اک ماندگی کا وقفہ ہے ; یعنی آگے چلیں گے دم لے کر,مير تقی میر
اس کے اوپر کہ دل سے تھا نزدیک ; غم دوری چلے ہیں ہم لے کر,مير تقی میر
تیری وضع ستم سے اے بے درد ; ایک عالم گیا الم لے کر,مير تقی میر
بارہا صید گہ سے اس کی گئے ; داغ یاس آہوئے حرم لے کر,مير تقی میر
ضعف یاں تک کھنچا کہ صورت گر ; رہ گئے ہاتھ میں قلم لے کر,مير تقی میر
دل پہ کب اکتفا کرے ہے عشق ; جائے گا جان بھی یہ غم لے کر,مير تقی میر
شوق اگر ہے یہی تو اے قاصد ; ہم بھی آتے ہیں اب رقم لے کر,مير تقی میر
میرؔ صاحب ہی چوکے اے بد عہد ; ورنہ دینا تھا دل قسم لے کر,مير تقی میر
تنگ آئے ہیں دل اس جی سے اٹھا بیٹھیں گے ; بھوکوں مرتے ہیں کچھ اب یار بھی کھا بیٹھیں گے,مير تقی میر
اب کے بگڑے گی اگر ان سے تو اس شہر سے جا ; کسو ویرانے میں تکیہ ہی بنا بیٹھیں گے,مير تقی میر
معرکہ گرم تو ٹک ہونے دو خوں ریزی کا ; پہلے تلوار کے نیچے ہمیں جا بیٹھیں گے,مير تقی میر
ہوگا ایسا بھی کوئی روز کہ مجلس سے کبھو ; ہم تو ایک آدھ گھڑی اٹھ کے جدا بیٹھیں گے,مير تقی میر
جا نہ اظہار محبت پہ ہوسناکوں کی ; وقت کے وقت یہ سب منہ کو چھپا بیٹھیں گے,مير تقی میر
دیکھیں وہ غیرت خورشید کہاں جاتا ہے ; اب سر راہ دم صبح سے آ بیٹھیں گے,مير تقی میر
بھیڑ ٹلتی ہی نہیں آگے سے اس ظالم کے ; گردنیں یار کسی روز کٹا بیٹھیں گے,مير تقی میر
کب تلک گلیوں میں سودائی سے پھرتے رہیے ; دل کو اس زلف مسلسل سے لگا بیٹھیں گے,مير تقی میر
شعلہ افشاں اگر ایسی ہی رہی آہ تو میرؔ ; گھر کو ہم اپنے کسو رات جلا بیٹھیں گے,مير تقی میر
نہ پھر رکھیں گے تیری رہ میں پا ہم ; گئے گزرے ہیں آخر ایسے کیا ہم,مير تقی میر
کھنچے گی کب وہ تیغ ناز یا رب ; رہے ہیں دیر سے سر کو جھکا ہم,مير تقی میر
نہ جانا یہ کہ کہتے ہیں کسے پیار ; رہیں بے لطفیاں ہی یاں تو باہم,مير تقی میر
بنے کیا خال و زلف و خط سے دیکھیں ; ہوئے ہیں کتنے یہ کافر فراہم,مير تقی میر
مرض ہی عشق کا بے ڈول ہے کچھ ; بہت کرتے ہیں اپنی سی دوا ہم,مير تقی میر
کہیں پیوند ہوں یا رب زمیں کے ; پھریں گے اس سے یوں کب تک جدا ہم,مير تقی میر
ہوس تھی عشق کرنے میں ولیکن ; بہت نادم ہوئے دل کو لگا ہم,مير تقی میر
کب آگے کوئی مرتا تھا کسی پر ; جہاں میں کر گئے رسم وفا ہم,مير تقی میر
تعارف کیا رہا اہل چمن سے ; ہوئے اک عمر کے پیچھے رہا ہم,مير تقی میر
موا جس کے لئے اس کو نہ دیکھا ; نہ سمجھے میرؔ کا کچھ مدعا ہم,مير تقی میر
دل عشق کا ہمیشہ حریف نبرد تھا ; اب جس جگہ کہ داغ ہے یاں آگے درد تھا,مير تقی میر
اک گرد راہ تھا پئے محمل تمام راہ ; کس کا غبار تھا کہ یہ دنبالہ گرد تھا,مير تقی میر
دل کی شکستگی نے ڈرائے رکھا ہمیں ; واں چیں جبیں پر آئی کہ یاں رنگ زرد تھا,مير تقی میر
مانند حرف صفحۂ ہستی سے اٹھ گیا ; دل بھی مرا جریدۂ عالم میں فرد تھا,مير تقی میر
تھا پشتہ ریگ باد یہ اک وقت کارواں ; یہ گرد باد کوئی بیاباں نورد تھا,مير تقی میر
